ENTITYA	IDA	ENTITYB	IDB	SCORE
Zfp462	D3ZFG7	PBX1	D3ZJI6	0.203
Champ1	B5DEG7	MAD2L2	D3Z8D9	0.416
ZFP91	F1MAJ8	MAP3K14	D3ZTD1	0.423
RITA1	Q2KJ10	RBPJL2	F1LNW1	0.334
ZFP521	D3ZQM2	EBF1	Q63398	0.418
PBK	A1L1J7		Q6LED0	0.1
PBK	A1L1J7	GPSM2	D3ZCE5	0.173
PBK	A1L1J7	PRDX1	Q63716	0.161
Megf10	F1MAP4	ABCA1	F1LNL3	0.21
Ehmt2	Q6MG72	Hbb	P02091	0.1
EGLN2	Q6AYU4	FOXO3	D3ZBQ1	0.173
EGLN2	Q6AYU4	Adsl	D3ZW08	0.1
EGLN2	Q6AYU4	HIF1A	O35800	0.842
NSD1	D4AA06	RELA	Q7TQN4	0.388
NSD1	D4AA06	RELA	Q7TQN4	0.388
NSD1	D4AA06	NfKb-p65/p50	SIGNOR-C13	0.388
MRGPRX2	Q7TN48	Gna14	Q5EAP4	0.1
MRGPRX2	Q7TN48	GNAI3	P08753	0.1
MRGPRX2	Q7TN48	GNAO1	P59215	0.1
MRGPRX2	Q7TN48	GNAZ	P19627	0.1
MRGPRX2	Q7TN48	Gnal	P38406	0.1
MRGPRX2	Q7TN48	GNAQ	P82471	0.1
MRGPRX2	Q7TN48	GNAI1	P10824	0.1
MRGPRX2	Q7TN48	GNAS	Q63803	0.1
Cfap53	F1M6S6	Ttc25	G3V9Y3	0.1
Mrgprx1	Q8R4G1	Gna14	Q5EAP4	0.1
Mrgprx1	Q8R4G1	GNAI3	P08753	0.1
Mrgprx1	Q8R4G1	GNAO1	P59215	0.1
Mrgprx1	Q8R4G1	GNAZ	P19627	0.1
Mrgprx1	Q8R4G1	Gnal	P38406	0.1
Mrgprx1	Q8R4G1	GNAQ	P82471	0.299
Mrgprx1	Q8R4G1	GNAI1	P10824	0.141
Mrgprx1	Q8R4G1	GNAS	Q63803	0.1
Trim47	D3ZA22	CYLD	Q66H62	0.1
	Q66HC3	Rab1A	Q6NYB7	0.382
	Q66HC3	ULK1/Atg13/Fip200	SIGNOR-C100	0.335
Fgd4	O88387	CDC42	Q8CFN2	0.528
Nsmce2	Q4V8A0	SMC5/6	SIGNOR-C374	0.867
KREMEN1	Q924S4	LRP6	D3ZUH9	0.559
Jakmip1	Q3SWS9	TUBB5	P69897	0.1
Jakmip1	Q3SWS9	GABBR1	Q9Z0U4	0.45
DOCK7	F1LRS2	CDC42	Q8CFN2	0.721
DOCK7	F1LRS2	RAC1	Q6RUV5	0.495
Spata13	D3ZWB4	CDC42	Q8CFN2	0.672
Ttc25	G3V9Y3	Axonemal_Dynein	SIGNOR-PF66	0.1
Lrfn5	D4A1J9	PTPRF	Q64604	0.237
Lrfn5	D4A1J9	PTPRS	Q64605	0.252
Tox2	Q76IQ7	Tbx21	D3ZCM2	0.187
Ptchd1	D3ZX73	DLG4	P31016	0.1
Ptchd1	D3ZX73	Vps35	G3V8A5	0.1
CAMK1G	Q7TNJ7	EIF4G3	D4A554	0.1
Foxn4	F1M4N5	Ptf1a	Q64305	0.331
Nlrp3	D4A523	NLRP3 inflammasome	SIGNOR-C225	0.643
	D4ABQ7	CDC42	Q8CFN2	0.45
	D4ABQ7	RAC1	Q6RUV5	0.386
Oxgr1	Q6Y1R5	Gna14	Q5EAP4	0.1
Oxgr1	Q6Y1R5	GNAI3	P08753	0.299
Oxgr1	Q6Y1R5	GNAO1	P59215	0.1
Oxgr1	Q6Y1R5	GNAZ	P19627	0.1
Oxgr1	Q6Y1R5	Gnal	P38406	0.1
NEDD4L	F1LRN8	SMAD3	P84025	0.825
Tsc22d3	Q9EQZ1	NfKb-p65/p50	SIGNOR-C13	0.3
Oxgr1	Q6Y1R5	GNAQ	P82471	0.1
Oxgr1	Q6Y1R5	GNAI1	P10824	0.299
Oxgr1	Q6Y1R5	GNAS	Q63803	0.1
	D4ADZ1	RHOA	P61589	0.454
Tssk3	Q6V9Y3	Tssk3	Q6V9Y3	0.1
NEDD4L	F1LRN8	NF2	Q63648	0.164
NEDD4L	F1LRN8	Scn1a	P04774	0.211
NEDD4L	F1LRN8	Scn4a	P15390	0.177
NEDD4L	F1LRN8	Scnn1a	P37089	0.709
NEDD4L	F1LRN8	SCN5A	P15389	0.393
NEDD4L	F1LRN8	SMAD2	O70436	0.777
NEDD4L	F1LRN8	SMAD2	O70436	0.777
NEDD4L	F1LRN8	Scn9a	O08562	0.246
NEDD4L	F1LRN8	SCN2A	P04775	0.232
NEDD4L	F1LRN8	Scn3a	P08104	0.203
NEDD4L	F1LRN8	Scn11a	O88457	0.174
NEDD4L	F1LRN8	Scn8a	O88420	0.238
NEDD4L	F1LRN8	Scn10a	Q62968	0.234
Syngap1	Q9QUH6	DLG4	P31016	0.517
NEK1	D3ZB99	VDAC1	Q9Z2L0	0.286
Csmd1	E9PT92	C3	P01026	0.1
Csmd1	E9PT92	C4b	Q6MG90	0.1
Csmd1	E9PT92	SMAD3	P84025	0.1
Atad5	D4A058	BRD4	D3ZGX8	0.254
Purb	Q68A21	Myh6	P02563	0.236
Arx	A6YP92	Ebf3	D4A274	0.187
TRPM7	Q925B3	ANXA1	P07150	0.455
Phf12	F1LM99	TLE1	D3ZCM7	0.1
Phf12	F1LM99	TLE2	E9PTW9	0.1
Phf12	F1LM99	Tle3	Q9JIT3	0.1
Phf12	F1LM99	Tle4	Q07141	0.1
Phf12	F1LM99	AES	P63003	0.1
Phf12	F1LM99	SIN3A	D3ZBP2	0.82
Phf12	F1LM99	Tle6	F1LXS4	0.1
Phf12	F1LM99	Sin3B_complex	SIGNOR-C409	0.797
	F1LT00	Tmc2	D4A3U8	0.296
	F1LT00	TIP-LINK complex	SIGNOR-C291	0.459
HHIP	D3ZGL3	IHH	F1LP42	0.646
HHIP	D3ZGL3	SHH	Q63673	0.884
SPAG5	E9PSL1	Cenpf	E9PT83	0.222
SPAG5	E9PSL1	Cenpe	D3ZV60	0.255
NACC1	O35260	ZFP161	F1LMU5	0.231
PASK	Q5PQT0	GYS1	A2RRU1	0.418
PASK	Q5PQT0	EEF1A1	P62630	0.289
PASK	Q5PQT0	PASK	Q5PQT0	0.1
PASK	Q5PQT0	PASK	Q5PQT0	0.1
F2RL3	Q920E0	Gna14	Q5EAP4	0.335
F2RL3	Q920E0	GNAI3	P08753	0.1
F2RL3	Q920E0	GNAO1	P59215	0.1
F2RL3	Q920E0	GNAZ	P19627	0.1
F2RL3	Q920E0	Gnal	P38406	0.1
F2RL3	Q920E0	GNAQ	P82471	0.299
F2RL3	Q920E0	GNAI1	P10824	0.299
F2RL3	Q920E0	GNAI1	P10824	0.299
F2RL3	Q920E0	GNA12	Q63210	0.382
F2RL3	Q920E0	GNA13	F1LNG7	0.318
TCF12	P51514	NOTCH3	Q9R172	0.147
F2RL3	Q920E0	GNAS	Q63803	0.232
NR1H4	Q62735	Abcb4	Q08201	0.28
Bbs4	D4A8B1	BBsome complex	SIGNOR-C288	0.727
UIMC1	Q5PQK4	BRCA1	O54952	0.917
UIMC1	Q5PQK4	BRCA1-A complex	SIGNOR-C296	0.852
Med15	G3V684	Core mediator complex	SIGNOR-C405	0.774
Tubgcp6	D4A709	g-TuRC complex	SIGNOR-C282	0.807
Tubgcp5	D4A2A9	g-TuRC complex	SIGNOR-C282	0.825
USP28	D3ZJ96	MYC	P09416	0.637
TRIB3	Q9WTQ6	AKT1	P47196	0.581
TRIB3	Q9WTQ6	AKT	SIGNOR-PF24	0.581
Wdr24	G3V8L0	GATOR2	SIGNOR-C193	0.918
Nodal	D3ZGK9	MMP2	P33436	0.1
Nodal	D3ZGK9	TDGF1	F1M2P2	0.543
Nodal	D3ZGK9	LIF	P17777	0.155
TCF12	P51514	MYOD/HEB	SIGNOR-C128	0.63
Nodal	D3ZGK9	ACVR1B	P80202	0.566
Nodal	D3ZGK9	ACVR1C	P70539	0.561
TP53RK	D3ZCD7	TP53	P10361	0.68
Pigs	Q5XI31	Gpaa1	Q6AYM8	0.872
Pigs	Q5XI31	Pigk	Q5XIP2	0.944
TESK2	Q924U5	CFL1	P45592	0.419
TESK2	Q924U5	DSTN	Q7M0E3	0.365
TESK2	Q924U5	CFL2	M0RC65	0.225
RANBP9	F1LVV3	DYRK1B	D4ACC4	0.351
SRPK1	E9PTN4	RBM8A	Q27W01	0.176
SRPK1	E9PTN4	RBM8A	Q27W01	0.176
Smc6	D4AB26	SMC5/6	SIGNOR-C374	0.905
FIZ1	D3ZP93	CRX	Q9WTQ9	0.324
FIZ1	D3ZP93	NRL	D4ACF4	0.461
CYTH2	P63035	ARF6	P62332	0.868
SIN3A	D3ZBP2	TERT	Q673L6	0.212
CRBN	Q56AP7	CRL4(CRBN)	SIGNOR-C119	0.761
RBM15	M0R3Z8	SON	F1MAQ7	0.133
RBM15	M0R3Z8	RBM15/NXF1	SIGNOR-C67	0.41
Setdb2	M0RA29		Q6LED0	0.1
Setdb2	M0RA29	H3F3B	P84245	0.1
UHRF1	Q7TPK1	Abcb1a	Q9JK64	0.1
GPHA2	Q925Q4	TSHR	P21463	0.433
GPHA2	Q925Q4	LOC103692150	G3V6J1	0.433
Rmdn3	Q66H15	VAPB-PTPIP51 complex	SIGNOR-C275	0.537
HBEGF	Q06175	EGFR	G3V6K6	0.687
HBEGF	Q06175	ERBB4	Q62956	0.672
HBEGF	Q06175	ERBB4	Q62956	0.672
TCF12	P51514	PTCRA	P0C6B3	0.204
Psmb7	Q9JHW0	26S Proteasome	SIGNOR-C307	0.881
CDC5L	O08837	HNRNPM	Q62826	0.629
Psmd1	O88761	26S Proteasome	SIGNOR-C307	0.919
NOTCH4	Q6MG89	MAML2	F1M3B2	0.875
NOTCH4	Q6MG89	HEY2	G3V7S6	0.502
Rnf2	Q4KLY4	Noncanonical PRC1	SIGNOR-C151	0.509
Rnf2	Q4KLY4	PRC1	SIGNOR-C408	0.816
PARK7	O88767	MTA1/DJ1 complex	SIGNOR-C123	0.276
S1PR3	F1M9D3	Gna14	Q5EAP4	0.299
S1PR3	F1M9D3	GNAI3	P08753	0.332
S1PR3	F1M9D3	GNAO1	P59215	0.314
S1PR3	F1M9D3	GNAZ	P19627	0.299
S1PR3	F1M9D3	Gnal	P38406	0.1
S1PR3	F1M9D3	GNAQ	P82471	0.466
S1PR3	F1M9D3	GNAI1	P10824	0.446
S1PR3	F1M9D3	GNAI1	P10824	0.446
S1PR3	F1M9D3	GNA13	F1LNG7	0.476
S1PR3	F1M9D3	GNAS	Q63803	0.1
EYA1	D3ZVI5	H2AFX	D3ZXP3	0.1
EYA3	D3ZHX6	H2AFX	D3ZXP3	0.1
EYA3	D3ZHX6	Six1/Dach	SIGNOR-C122	0.51
Neu1	Q99PW3	ITGB4	Q64632	0.1
Neu1	Q99PW3	A5/b1 integrin	SIGNOR-C163	0
Neu1	Q99PW3	ERK1/2	SIGNOR-PF1	0.142
GPER1	O08878	EGFR	G3V6K6	0.258
GPER1	O08878	GNAQ	P82471	0.1
Tsc22d3	Q9EQZ1	FOXO4	D4A433	0.154
GPER1	O08878	GNB1	P54311	0.299
Mmp19	C0M4B0	Acan	P07897	0.335
Mmp19	C0M4B0	Acan	P07897	0.335
MAP3K14	D3ZTD1	IKBKB	Q9QY78	0.741
MAP3K14	D3ZTD1	CHUK	G3V926	0.715
MAP3K14	D3ZTD1	CHUK	G3V926	0.715
MAP3K14	D3ZTD1	CHUK	G3V926	0.715
MAP3K14	D3ZTD1	NFKB2	Q5U2Z4	0.614
MAP3K14	D3ZTD1	NFKB2	Q5U2Z4	0.614
MAP3K14	D3ZTD1	MAP3K14	D3ZTD1	0.1
MAP3K14	D3ZTD1	NfKb-p65/p50	SIGNOR-C13	0.231
MAP3K14	D3ZTD1	IKK-complex	SIGNOR-C14	0.74
Nup88	O08658	NPC	SIGNOR-C263	0.526
PIK3R4	P0C0R5	PIK3C3	O88763	0.924
PIK3R4	P0C0R5	PIK3C3	O88763	0.924
PIK3R4	P0C0R5	Vps34 Complex II	SIGNOR-C241	0.848
PIK3R4	P0C0R5	Vps34 Complex I	SIGNOR-C242	0.9
P2RX7	Q64663	PLD2	P70498	0.1
Tsc22d3	Q9EQZ1	FOXO3	D3ZBQ1	0.272
Tsc22d3	Q9EQZ1	PPARG	O88275	0.157
FEV	O70132	ICAM1	Q00238	0.1
Scaf11	D4ABH1	PSEN1	P97887	0.238
Scaf11	D4ABH1	PSEN1	P97887	0.238
Tbx5	Q5I2P1	FGF10	P70492	0.305
Tbx5	Q5I2P1	MTSS1	D3ZYM5	0.142
Tbx5	Q5I2P1	Mta2	B2GV01	0.1
Tbx5	Q5I2P1	NPPA	P01161	0.47
ELF4	D3ZWM8	LYZ1	P00697	0.149
ELF4	D3ZWM8	MDM2	D3ZVH5	0.321
ELF4	D3ZWM8	ELF4/RUNX1	SIGNOR-C47	0.304
NDN	G3V7A4	PIAS1	G3V9T0	0.23
NDN	G3V7A4	MYC	P09416	0.154
NDN	G3V7A4	BMI1	B4F7B6	0.143
NDN	G3V7A4	PPARGC1A	Q9QYK2	0.274
NDN	G3V7A4	EID1	B1WC74	0.289
KLF6	O35819	ATF3	P29596	0.279
KLF6	O35819	DLK1	O70534	0.177
KLF6	O35819	DLK1	O70534	0.177
Eif3c	B5DFC8	EIF3_complex	SIGNOR-C401	0.932
PHB2	Q5XIH7	MYOD1	Q02346	0.311
PHB2	Q5XIH7	MEF2A	Q2MJT0	0.263
CDX2	Q9ESV7	INS2	P01323	0.19
CDX2	Q9ESV7	VIL1	B5DFA0	0.217
CDX2	Q9ESV7	Lct	Q02401	0.235
CDX2	Q9ESV7	Tff3	Q03191	0.26
CDX2	Q9ESV7	Fut2	Q10984	0.1
CDX2	Q9ESV7	Cdh17	P55281	0.272
CDX2	Q9ESV7	Mep1a	Q64230	0.396
CDX2	Q9ESV7	Ugt1a8	Q64634	0.157
CDX2	Q9ESV7	CDX2/PAX6/P300	SIGNOR-C33	0.292
RAD9A	D3ZXM2	TOPBP1	D3ZRG0	0.762
PKMYT1	G3V6G8	CDK1	P39951	0.769
PKMYT1	G3V6G8	CDK1	P39951	0.769
SDHC	Q641Z9	Mitochondrial respiratory chain complex II	SIGNOR-C278	0.942
SDHC	Q641Z9	SDH	SIGNOR-C400	0.1
Lpar4	D3ZHA3	Gna14	Q5EAP4	0.299
Lpar4	D3ZHA3	GNAI3	P08753	0.1
Lpar4	D3ZHA3	GNAO1	P59215	0.1
Lpar4	D3ZHA3	GNAZ	P19627	0.1
Lpar4	D3ZHA3	Gnal	P38406	0.299
Lpar4	D3ZHA3	GNAQ	P82471	0.299
MAP3K5	D3ZZH6	DAXX	Q8VIB2	0.81
Lpar4	D3ZHA3	GNAI1	P10824	0.1
Lpar4	D3ZHA3	GNAS	Q63803	0.299
MAP3K5	D3ZZH6	MAP2K7	Q4KSH7	0.542
MAP3K5	D3ZZH6	Map3k6	D3ZFL3	0.525
MAP3K5	D3ZZH6	CDKN1A	Q64315	0.533
MAP3K5	D3ZZH6	MAP2K4	F1LP57	0.587
MAP3K5	D3ZZH6	MAP2K4	F1LP57	0.587
MAP3K5	D3ZZH6	MAP2K3	B1H230	0.548
MAP3K5	D3ZZH6	MAP2K3	B1H230	0.548
MAP3K5	D3ZZH6	MAP2K6	Q925D6	0.568
MAP3K5	D3ZZH6	ZNF622	Q7TM96	0.413
MAP3K5	D3ZZH6	ZNF622	Q7TM96	0.413
MAP3K5	D3ZZH6	MAP3K5	D3ZZH6	0.1
MAP3K5	D3ZZH6	MAP3K5	D3ZZH6	0.1
MAP3K5	D3ZZH6	MAP3K5	D3ZZH6	0.1
DOK1	Q4QQV2	A2/b1 integrin	SIGNOR-C160	0.255
MAP3K5	D3ZZH6	DAXX	Q8VIB2	0.81
MAP3K5	D3ZZH6	DAXX	Q8VIB2	0.81
MAP3K5	D3ZZH6	DAXX	Q8VIB2	0.81
Gfi1	Q07120	Cyp27b1	O35132	0.1
Gfi1	Q07120	EGR2	P51774	0.225
Gfi1	Q07120	ETS1	P41156	0.343
Gfi1	Q07120	SPI1	Q6BDS1	0.514
Gfi1	Q07120	BAX	Q63690	0.1
PITX2	Q9R0W1	Tbx1	D4A2E9	0.293
PITX2	Q9R0W1	Gnrh1	P07490	0.151
PITX2	Q9R0W1	MYOD1	Q02346	0.296
ATXN2	F1M049	DDX6	D3ZD73	0.496
DOK1	Q4QQV2	ITGB3	M0RCF3	0.271
DOK1	Q4QQV2	ITGB2	F7F4S8	0.222
DOK1	Q4QQV2	ITGB1	P49134	0.255
DOK1	Q4QQV2	ITGB4	Q64632	0.1
DOK1	Q4QQV2	ITGB6	Q6AYF4	0.1
DOK1	Q4QQV2	ITGB7	G3V7M2	0.262
DOK1	Q4QQV2	A6/b1 integrin	SIGNOR-C164	0.255
DOK1	Q4QQV2	A8/b1 integrin	SIGNOR-C165	0.255
DOK1	Q4QQV2	A9/b1 integrin	SIGNOR-C166	0.255
DOK1	Q4QQV2	A10/b1 integrin	SIGNOR-C167	0.255
DOK1	Q4QQV2	A11/b1 integrin	SIGNOR-C168	0.255
DOK1	Q4QQV2	AL/b2 integrin	SIGNOR-C169	0.222
DOK1	Q4QQV2	AM/b2 integrin	SIGNOR-C170	0.222
DOK1	Q4QQV2	AX/b2 integrin	SIGNOR-C171	0.222
DOK1	Q4QQV2	AD/b2 integrin	SIGNOR-C172	0.222
DOK1	Q4QQV2	AIIB/b3 integrin	SIGNOR-C173	0.271
DOK1	Q4QQV2	Av/b2 integrin	SIGNOR-C176	0.222
DOK1	Q4QQV2	Av/b3 integrin	SIGNOR-C177	0.271
DOK1	Q4QQV2	Av/b5 integrin	SIGNOR-C178	0.219
DOK1	Q4QQV2	AE/b7 integrin	SIGNOR-C186	0.262
DOK1	Q4QQV2	A4/b7 integrin	SIGNOR-C187	0.262
MCHR1	P97639	GNAI3	P08753	0.375
MCHR1	P97639	GNAO1	P59215	0.194
MCHR1	P97639	Gnal	P38406	0.174
MCHR1	P97639	GNAQ	P82471	0.451
MCHR1	P97639	GNAI1	P10824	0.375
MCHR1	P97639	GNAS	Q63803	0.19
RBBP8	B1WC58	BRCA1	O54952	0.806
RBBP8	B1WC58	ATM	D4ACL8	0.767
RBBP8	B1WC58	BRCC ubiquitin ligase complex	SIGNOR-C295	0.621
RBBP8	B1WC58	BRCA1-C complex	SIGNOR-C299	0.1
SMAD5	Q9R1V3	SMAD4	O70437	0.691
SMAD5	Q9R1V3	SMAD5/SMAD4	SIGNOR-C205	0.691
SMAD5	Q9R1V3	SMAD5/SMAD4	SIGNOR-C205	0.691
BARD1	Q9QZH2	BRCA1	O54952	0.82
BARD1	Q9QZH2	BRCA1-BARD1 complex	SIGNOR-C297	0.82
Npas1	D3ZJ66	TH	P04177	0.144
NRTN	Q811Q5	RET	G3V9H8	0.643
NRTN	Q811Q5	GFRA1	Q62997	0.663
MDFI	B0BN88	MYF5	D3ZVU3	0.311
MDFI	B0BN88	MYOD1	Q02346	0.416
MDFI	B0BN88	MYOG	P20428	0.314
PIP5K1A	D3ZSI8	LRP6	D3ZUH9	0.16
MAP3K3	B5DF98	MAP2K4	F1LP57	0.583
MAP3K3	B5DF98	MAP2K3	B1H230	0.504
MAP3K3	B5DF98	RCAN1	Q6IN33	0.376
MAP3K3	B5DF98	RCAN1	Q6IN33	0.376
MAP3K3	B5DF98	MAP2K5	Q62862	0.736
MAP3K3	B5DF98	MAP3K3	B5DF98	0.1
Apba2	O35431	STXBP1	P61765	0.643
Apba2	O35431	NRXN1	Q63372	0.581
NKX3-1	Q497B7	TP53	P10361	0.229
NKX3-1	Q497B7	AR	P15207	0.372
NKX3-1	Q497B7	Actg2	P63269	0.171
NKX3-1	Q497B7	NKX3-1/SRF	SIGNOR-C25	0.337
NKX3-1	Q497B7	AKT	SIGNOR-PF24	0.417
Epas1	Q9JHS1	Cacna1a	P54282	0.1
WWTR1	Q4V7E6	PPARG	O88275	0.203
Epas1	Q9JHS1	PTPRZ1	Q62656	0.152
Epas1	Q9JHS1	Hbb	P02091	0.17
Epas1	Q9JHS1	Hba1	P01946	0.139
Cib1	Q9R010	AIIB/b3 integrin	SIGNOR-C173	0.341
SMO	P97698	GNAI2	P04897	0.364
SMO	P97698	GNAI2	P04897	0.364
SMO	P97698	FYN	Q62844	0.347
SMO	P97698	FYN	Q62844	0.347
SMO	P97698	GNAI3	P08753	0.364
SMO	P97698	GNAI3	P08753	0.364
SMO	P97698	CXCL2	P30348	0.1
SMO	P97698	CXCL1	P14095	0.1
SMO	P97698	GNAT1	D3ZSS5	0.18
SMO	P97698	GNAT1	D3ZSS5	0.18
SMO	P97698	SRC	Q9WUD9	0.356
SMO	P97698	GNB3	P52287	0.1
SMO	P97698	GNB3	P52287	0.1
SMO	P97698	GNB3	P52287	0.1
SMO	P97698	GNAT2	D4AA42	0.18
SMO	P97698	GNAT2	D4AA42	0.18
WWTR1	Q4V7E6	NKX2-1	P23441	0.356
SMO	P97698	GATA2	Q924Y4	0.1
SMO	P97698	GATA3	Q99NH5	0.1
SMO	P97698	ARRB2	P29067	0.607
SMO	P97698	ARRB2	P29067	0.607
SMO	P97698	GNAI1	P10824	0.437
SMO	P97698	GNAI1	P10824	0.437
SMO	P97698	GNGT1	D4AAI1	0.1
SMO	P97698	GNG3	G3V8K2	0.1
SMO	P97698	GNG3	G3V8K2	0.1
SMO	P97698	TIAM1	D3ZWV8	0.156
SMO	P97698	TIAM1	D3ZWV8	0.156
SMO	P97698	KIF7	D4A9P0	0.521
SMO	P97698	Gpr161	F1M5Q2	0.198
SMO	P97698	STK36	D3ZA65	0.382
SMO	P97698	GNG12	G3V6P8	0.1
SMO	P97698	SUFU	Q4V8C6	0.511
MYD88	Q6Y1S1	IRAK1	B2RYH5	0.788
MYD88	Q6Y1S1	Dhx9	D4A9D6	0.387
MYD88	Q6Y1S1	TRAF3	D3Z9G0	0.668
MYD88	Q6Y1S1	Dhx36	D4A2Z8	0.415
DUSP9	Q2YDV1	MAPK1	P63086	0.669
MYD88	Q6Y1S1	IRAK4	D4A7K4	0.934
MYD88	Q6Y1S1	IRAK4	D4A7K4	0.934
MYD88	Q6Y1S1	TRAF6	B5DF45	0.906
PRMT1	Q63009	FUS	Q5PQK2	0.397
PRMT1	Q63009	CNBP	P62634	0.313
PRMT1	Q63009	CNBP	P62634	0.313
Bag1	B0K019	PPP1R15A	Q6IN02	0.357
Bag1	B0K019	BCL2	P49950	0.365
Bag1	B0K019	Hspa8	P63018	0.884
Atf6b	Q4G097	Hspa5	P06761	0.361
Ptpn18	F1M8E7	ERBB2	P06494	0.616
Ptpn18	F1M8E7	ERBB2	P06494	0.616
Ptpn18	F1M8E7	ERBB2	P06494	0.616
DUSP9	Q2YDV1	MAPK3	P21708	0.689
DUSP9	Q2YDV1	MAPK1	P63086	0.669
DUSP9	Q2YDV1	MAPK14	P70618	0.701
CITED2	Q99MA1	Mmp13	P23097	0.241
SEMA3C	B5DFL7	NRP2	O35276	0.504
SEMA3C	B5DFL7	PLXNA2	D3ZWP6	0.423
VRK1	Q6AYA2	BANF1	Q9R1T1	0.842
VRK1	Q6AYA2	BANF1	Q9R1T1	0.842
VRK1	Q6AYA2	BANF1	Q9R1T1	0.842
VRK1	Q6AYA2	BANF1	Q9R1T1	0.842
VRK1	Q6AYA2	TP53	P10361	0.438
VRK1	Q6AYA2	JUN	P17325	0.429
VRK1	Q6AYA2	JUN	P17325	0.429
VRK1	Q6AYA2	ATF2	Q00969	0.313
VRK1	Q6AYA2	ATF2	Q00969	0.313
VRK1	Q6AYA2		Q6LED0	0.1
VRK1	Q6AYA2	TP53BP1	F1M842	0.343
Akap9	F1LPB4	TRIP10	P97531	0.429
Dpysl5	Q9JHU0	MAP2	P15146	0.1
MKNK1	Q4G050	PLA2G4A	P50393	0.528
P2ry13	Q6GUG4	Gna14	Q5EAP4	0.1
P2ry13	Q6GUG4	GNAO1	P59215	0.1
P2ry13	Q6GUG4	GNA15	O88302	0.1
P2ry13	Q6GUG4	GNAQ	P82471	0.1
P2ry13	Q6GUG4	GNA12	Q63210	0.1
P2ry13	Q6GUG4	GNA13	F1LNG7	0.1
Ncapg	D3ZD72	Condensin I	SIGNOR-C341	0.967
Mrpl34	Q5XFV6	39S mitochondrial large ribosomal subunit	SIGNOR-C285	0.692
Mrpl57	B2RZD0	39S mitochondrial large ribosomal subunit	SIGNOR-C285	0.655
EIF2AK1	Q63185	EIF2S1	P68101	0.867
EIF2AK1	Q63185	EIF2S1	P68101	0.867
EIF2AK1	Q63185	EIF2S1	P68101	0.867
EIF2AK1	Q63185	EIF2S1	P68101	0.867
EIF2AK1	Q63185	EIF2S1	P68101	0.867
EIF2AK1	Q63185	Hbb	P02091	0.1
EIF2AK1	Q63185	Hba1	P01946	0.1
Fermt1	D3ZTV0	Fblim1	Q5U1Y3	0.307
FYCO1	D3Z9D2	MAP1LC3B	Q62625	0.475
Med18	M0R976	Core mediator complex	SIGNOR-C405	0.886
FYCO1	D3Z9D2	MAP1LC3A	Q6XVN8	0.554
Mrpl45	D4A104	39S mitochondrial large ribosomal subunit	SIGNOR-C285	0.729
Arhgap9	Q32PX8	RAC1	Q6RUV5	0.517
WDR83	Q5BLX8	RAF1	P11345	0.473
WDR83	Q5BLX8	MAPK3	P21708	0.459
WDR83	Q5BLX8	MAP2K1	Q01986	0.473
WDR83	Q5BLX8	MEK1/2	SIGNOR-PF25	0.48
CENPK	D4A9X9	SOX6	Q4V8G3	0.394
CENPK	D4A9X9	CCAN complex	SIGNOR-C365	0.635
Anapc13	D4A427	APC-c	SIGNOR-C150	0.851
Erp44	Q5VLR5	ITPR1	P29994	0.502
TINF2	Q5XIB8	Shelterin complex	SIGNOR-C306	0.881
Tubgcp2	B2RYP8	g-TuRC complex	SIGNOR-C282	0.817
FAM64A	B0BN57	PICALM	O55012	0.1
Pcgf1	Q6DLV9	Noncanonical PRC1	SIGNOR-C151	0.696
RTKN	Q6V7V2	SEPT9	Q9QZR6	0.1
Kifc1	Q5XI63	Cenpe	D3ZV60	0.508
Haus8	Q5BK57	HAUS complex	SIGNOR-C281	0.717
Ndfip1	Q5U2S1	Nedd4	Q62940	0.519
Wac	F1LW69	PLK1	Q62673	0.1
Mta3	D3ZPH3	MBD2/NuRD complex	SIGNOR-C337	0.786
Mta3	D3ZPH3	MBD3/NuRD complex	SIGNOR-C338	0.799
Med10	D4A7K6	Core mediator complex	SIGNOR-C405	0.838
PI4K2A	Q99M64	CLSPN	D3ZHC3	0.1
Ndc1	Q6AXN4	NPC	SIGNOR-C263	0.427
Cenpo	M0R9I1	CCAN complex	SIGNOR-C365	0.786
MKNK1	Q4G050	SPRY2	Q5HZA2	0.489
MKNK1	Q4G050	SPRY2	Q5HZA2	0.489
MKNK1	Q4G050	EIF4E	P63074	0.699
MKNK1	Q4G050	EIF4E	P63074	0.699
MKNK1	Q4G050	EIF4E	P63074	0.699
CRB3	Q4V8I0	AMOT/MPP5/INADL/LIN7C	SIGNOR-C27	0.438
Polr3c	Q5XIL3	RNA Polymerase III	SIGNOR-C389	0.886
Wdr18	Q499N3	Rix1 complex	SIGNOR-C373	0.878
Vamp8	Q9WUF4	STX11-VAMP8 SNARE complex	SIGNOR-C273	0.487
DUSP26	Q5FVI9	TP53	P10361	0.312
DUSP26	Q5FVI9	TP53	P10361	0.312
DUSP26	Q5FVI9	TP53	P10361	0.312
DUSP26	Q5FVI9	TP53	P10361	0.312
DUSP26	Q5FVI9	FADD	Q8R2E7	0.238
MLST8	Q9Z2K5	mTORC2	SIGNOR-C2	0.722
MLST8	Q9Z2K5	mTORC1	SIGNOR-C3	0.856
PHF20	D3ZQB7	NSL histone acetyltransferase	SIGNOR-C413	0.639
