ENTITYA	IDA	ENTITYB	IDB	SCORE
GPR119	Q7TQP3	GNAO1	P18872	0.174
GPR119	Q7TQP3	GNAZ	O70443	0.174
GPR119	Q7TQP3	Gnal	Q8CGK7	0.174
GPR119	Q7TQP3	GNAQ	P21279	0.174
GPR119	Q7TQP3	GNAI1	B2RSH2	0.197
GPR119	Q7TQP3	GNAS	Q6R0H7	0.35
NEK7	Q9ES74	Kif14	E9Q3T3	0.243
Rapgef4	Q9EQZ6	RAP1A	P62835	0.765
NEK7	Q9ES74	Kif14	E9Q3T3	0.243
NEK7	Q9ES74	Kif14	E9Q3T3	0.243
NEK7	Q9ES74	Kif14	E9Q3T3	0.243
RB1CC1	Q9ESK9	ULK1/Atg13/Fip200	SIGNOR-C100	0.893
LMX1A	Q9JKU8	Cux2	P70298	0.194
LMX1A	Q9JKU8	NLI/Lmx1.1/Isl1	SIGNOR-C103	0.278
SSH3	Q8K330	CFL1	P18760	0.646
Tbck	Q8BM85	mTORC1	SIGNOR-C3	0.143
DOT1L	Q6XZL8	MEIS1	Q60954	0.267
DOT1L	Q6XZL8	Mycbp2	Q7TPH6	0.1
DOT1L	Q6XZL8	MYC	P01108	0.212
DOT1L	Q6XZL8	BCL2	P10417	0.1
DOT1L	Q6XZL8	HOXA9	P09631	0.335
DOT1L	Q6XZL8	HIST1H3A	P68433	0.1
DOT1L	Q6XZL8	H3F3A	P84244	0.1
DDB2	Q99J79	E2F1	Q61501	0.293
DOT1L	Q6XZL8	MCL1	P97287	0.1
DOT1L	Q6XZL8	Gm15800	E9Q2E4	0.1
Nup210	Q9QY81	NPC	SIGNOR-C263	0.481
Cep192	E9Q4Y4	AURKA	P97477	0.803
Gemin5	Q8BX17	SMN complex	SIGNOR-C158	0.694
RAPGEF6	Q5NCJ1	NRAS	P08556	0.28
RAPGEF6	Q5NCJ1	HRAS	Q61411	0.284
Smcr8	Q3UMB5	ULK1	O70405	0.322
Smcr8	Q3UMB5	ULK1	O70405	0.322
Smcr8	Q3UMB5	WIPI2	Q80W47	0.159
DOK4	Q99KE3	FYN	P39688	0.458
DOK4	Q99KE3	SRC	P05480	0.361
DOK4	Q99KE3	CRK	Q64010	0.376
Whamm	Q571B6	ARP2/3	SIGNOR-C146	0.224
Fnip1	Q68FD7	HSP90AA1	P07901	0.447
Fnip1	Q68FD7	HSP90AB1	P11499	0.1
UBASH3B	Q8BGG7	CBL	P22682	0.375
Dis3l	Q8C0S1	Exosome_Complex	SIGNOR-C255	0.1
Zfp384	E9Q1A5	Mmp1a	Q9EPL5	0.189
Scarb1	Q61009	SRC	P05480	0.24
Nprl2	Q9WUE4	GATOR1	SIGNOR-C192	0.956
FRS2	Q8C180	GRB2	Q60631	0.753
FRS2	Q8C180	PTPN11	P35235	0.734
FRS2	Q8C180	GRAP	Q9CX99	0.239
Gtf3c2	Q8BL74	TFIIIC	SIGNOR-C392	0.873
HDAC7	Q8C2B3	PLAG1	Q9QYE0	0.173
HDAC7	Q8C2B3	PLAGL2	Q925T4	0.175
Styx	Q60969	FBXW7	Q8VBV4	0.272
Nup133	Q8R0G9	NPC	SIGNOR-C263	0.674
Fblim1	Q71FD7	Flnb	Q80X90	0.686
Fblim1	Q71FD7	FLNA	Q8BTM8	0.896
Fblim1	Q71FD7	Flnc	Q8VHX6	0.811
Brk1	Q91VR8	Nhs	B1AV60	0.1
Brk1	Q91VR8	WRC complex	SIGNOR-C191	0.841
Brk1	Q91VR8	WAVE complex	SIGNOR-C271	0.816
Chmp7	Q8R1T1	ESCRT-III	SIGNOR-C379	0.517
Nsmce1	Q9D720	SMC5/6	SIGNOR-C374	0.885
Nudcd2	Q9CQ48	Pafah1b1	P63005	0.357
Twist2	Q9D030	FOS	P01101	0.1
Twist2	Q9D030	ICAM1	P13597	0.1
Twist2	Q9D030	ITGB1	P09055	0.166
Twist2	Q9D030	MYB	P06876	0.1
Twist2	Q9D030	NR2F1	Q60632	0.1
Twist2	Q9D030	CDH1	P09803	0.3
Twist2	Q9D030	CD44	P15379	0.367
Twist2	Q9D030	CTPS1	P70698	0.1
Twist2	Q9D030	NF1	Q04690	0.1
Twist2	Q9D030	ERBB3	Q61526	0.1
Twist2	Q9D030	F2R	P30558	0.1
Twist2	Q9D030	AKR1C6	P70694	0.1
Twist2	Q9D030	RAP1A	P62835	0.1
Twist2	Q9D030	Srpx	Q9R0M3	0.108
Twist2	Q9D030	RBL2	Q64700	0.1
Twist2	Q9D030	ATM	Q62388	0.1
Twist2	Q9D030	ILK	O55222	0.1
Twist2	Q9D030	RUNX2	Q08775	0.38
Twist2	Q9D030	Gdf15	Q9Z0J7	0.1
Twist2	Q9D030	Pfdn4	Q3UWL8	0.1
Ska2	Q9CR46	SKA complex	SIGNOR-C364	0.895
ZFPM2	Q8CCH7	GATA4	Q08369	0.715
APH1B	Q8C7N7	PSEN1	P49769	0.919
APH1B	Q8C7N7	PSEN2	Q61144	0.917
APH1B	Q8C7N7	NCSTN	P57716	0.943
APH1B	Q8C7N7	PSENEN	Q9CQR7	0.945
Dydc1	Q9D9T0	Sh3gl3	Q62421	0.19
NRG4	Q9WTX4	ERBB4	Q61527	0.627
NRG4	Q9WTX4	ERBB4	Q61527	0.627
ATXN2L	Q7TQH0	DDX6	P54823	0.459
ATXN2L	Q7TQH0	MPL	Q08351	0.297
Arap3	Q8R5G7	CDC42	P60766	0.441
Arap3	Q8R5G7	RAC1	P63001	0.399
Phip	Q8VDD9	IRS1	P35569	0.446
Phip	Q8VDD9	CRL4(CRBN)	SIGNOR-C119	0.248
RASSF5	Q5EBH1	RASSF1	Q99MK9	0.519
LIPH	Q8CIV3	LPAR2	Q9JL06	0.178
Gemin6	Q9CX53	SMN complex	SIGNOR-C158	0.806
Ston2	Q8BZ60	Syt1	P46096	0.71
Ston2	Q8BZ60	Vamp2	P63044	0.472
PSPC1	Q8R326	LMX1B/SFPQ/PSPC1 complex	SIGNOR-C106	0.379
Madd	Q80U28	Rab3a	P63011	0.264
Syne2	Q6ZWQ0	LINC complex	SIGNOR-C303	0.451
CNKSR2	Q80YA9	RAF1	Q99N57	0.726
Gatad2b	Q8VHR5	MBD2/NuRD complex	SIGNOR-C337	0.781
Gatad2b	Q8VHR5	MBD3/NuRD complex	SIGNOR-C338	0.789
	G3XA32	Dock1	Q8BUR4	0.1
	G3XA32	Prex1	Q69ZK0	0.143
	G3XA32	Elmo2	Q8BHL5	0.157
	G3XA32	PRC1	SIGNOR-C408	0.264
PPM1E	Q80TL0	PAK1	O88643	0.205
Tfap2b	Q61313	Cryab	P23927	0.1
PPM1E	Q80TL0	PAK1	O88643	0.205
Arntl2	Q2VPD4	CLOCK/ARNTL2	SIGNOR-C196	0.673
KAT6B	Q8BRB7	KAT6A/KAT6B	SIGNOR-C54	0.325
JDP2	P97875	JUN	P05627	0.547
JDP2	P97875	ATF2	P16951	0.528
SSH1	Q76I79	CFL1	P18760	0.717
SSH1	Q76I79	CORO1B	Q9WUM3	0.375
SSH1	Q76I79	CORO1B	Q9WUM3	0.375
Ahctf1	Q8CJF7	NPC	SIGNOR-C263	0.402
Dgcr8	Q9EQM6	Microprocessor complex	SIGNOR-C356	0.899
Kctd13	Q8BGV7	RHOA	Q9QUI0	0.305
TTN	A2ASS6	TCAP	O70548	0.895
TTN	A2ASS6	Obscn	A2AAJ9	0.582
Arap2	Q8BZ05	CDC42	P60766	0.419
Arap2	Q8BZ05	RHOA	Q9QUI0	0.435
Arap2	Q8BZ05	RAC1	P63001	0.393
Rapgef4	Q9EQZ6	RAP1B	Q99JI6	0.787
Tfap2b	Q61313	TP53	P02340	0.282
Tfap2b	Q61313	Ptgds	O09114	0.1
Tfap2b	Q61313	ADIPOQ	Q60994	0.237
Ddx1	Q91VR5	Ddx21	Q9JIK5	0.201
Stard8	Q8K031	CDC42	P60766	0.42
Stard8	Q8K031	RHOA	Q9QUI0	0.475
Piezo1	E2JF22	Hair cells mechanotransduction channel	SIGNOR-C290	0.256
SHC3	Q61120	GRB2	Q60631	0.811
SHC3	Q61120	GRB2	Q60631	0.811
Psmf1	Q8BHL8	26S Proteasome	SIGNOR-C307	0.451
NCSTN	P57716	PSEN1	P49769	0.964
NCSTN	P57716	PSEN1	P49769	0.964
NCSTN	P57716	PSEN2	Q61144	0.944
NCSTN	P57716	APH1A	Q8BVF7	0.966
NCSTN	P57716	APH1A	Q8BVF7	0.966
NCSTN	P57716	APH1A	Q8BVF7	0.966
NCSTN	P57716	gamma-secretase	SIGNOR-C98	0.961
Tm9sf4	Q8BH24	MTOR	Q9JLN9	0.1
Tm9sf4	Q8BH24	Atp6v1h	Q8BVE3	0.16
TOPBP1	Q6ZQF0	ATR	Q9JKK8	0.761
TOPBP1	Q6ZQF0	BRCA1-B complex	SIGNOR-C298	0.1
Mrps27	Q8BK72	28S mitochondrial small ribosomal subunit	SIGNOR-C266	0.1
WASF1	Q8R5H6	WRC complex	SIGNOR-C191	0.901
BAP1	Q99PU7	CDKN2B	P55271	0.1
BAP1	Q99PU7	Asxl3	Q8C4A5	0.461
Fig4	Q91WF7	MCOLN1	Q99J21	0.229
Fig4	Q91WF7	PAS complex	SIGNOR-C190	0.918
RAPGEF5	Q8C0Q9	NRAS	P08556	0.369
RAPGEF5	Q8C0Q9	HRAS	Q61411	0.429
RAPGEF5	Q8C0Q9	KRAS	P32883	0.369
RAPGEF5	Q8C0Q9	RAP1A	P62835	0.588
PIK3R3	Q64143	TP53	P02340	0.18
PIK3R3	Q64143	PIK3CA	P42337	0.852
PIK3R3	Q64143	PI3K	SIGNOR-C156	0.756
NR4A3	Q9QZB6	BCL2	P10417	0.1
NR4A3	Q9QZB6	BAX	Q07813	0.1
Ap3s1	Q9DCR2	AP-3 complex	SIGNOR-C247	0.876
TSC1	Q9EP53	MTOR	Q9JLN9	0.614
TSC1	Q9EP53	RHEB	Q921J2	0.893
TSC1	Q9EP53	TSC1/TSC2	SIGNOR-C101	0.916
Phf3	B2RQG2	POLR2A	P08775	0.451
Phf3	B2RQG2	RNA Polymerase II	SIGNOR-C391	0.296
MAML1	Q6T264	CCNT1	Q9QWV9	0.1
MAML1	Q6T264	TP53	P02340	0.191
MAML1	Q6T264	CCNC	Q62447	0.351
TAOK2	Q6ZQ29	MAP2K3	O09110	0.665
MAML1	Q6T264	CTNNB1	Q02248	0.163
MAML1	Q6T264	NOTCH1	Q01705	0.929
MAML1	Q6T264	NOTCH1	Q01705	0.929
MAML1	Q6T264	NOTCH1	Q01705	0.929
MAML1	Q6T264	CDK8	Q8R3L8	0.529
MAML1	Q6T264	HIST1H4A	P62806	0.1
MAML1	Q6T264	HIST1H3A	P68433	0.1
MAML1	Q6T264	NOTCH2	O35516	0.796
MAML1	Q6T264	RBPJ	P31266	0.875
MAML1	Q6T264	MEF2C	Q8CFN5	0.261
MAML1	Q6T264	EP300	B2RWS6	0.603
MAML1	Q6T264	EP300	B2RWS6	0.603
MAML1	Q6T264	NOTCH4	P31695	0.656
MAML1	Q6T264	NOTCH3	Q61982	0.781
NDRG1	Q62433	RAB4A	P56371	0.213
Cnot9	Q9JKY0	Gigyf1	Q99MR1	0.1
Cnot9	Q9JKY0	Gigyf2	Q6Y7W8	0.1
Rabggta	Q9JHK4	RAB5A	Q9CQD1	0.626
Larp4b	Q6A0A2	PABPC1	P29341	0.572
Nup205	B9EJ54	NPC	SIGNOR-C263	0.588
RUBCN	Q80U62	PIK3C3	Q6PF93	0.1
Pxdn	Q3UQ28	Col4a4	Q9QZR9	0.147
Sgcd	P82347	DGC	SIGNOR-C217	0.41
DYRK2	Q5U4C9	SIAH2	Q06986	0.344
DYRK2	Q5U4C9	SIAH2	Q06986	0.344
DYRK2	Q5U4C9	SIAH2	Q06986	0.344
DYRK2	Q5U4C9	SIAH2	Q06986	0.344
DYRK2	Q5U4C9	SIAH2	Q06986	0.344
DYRK2	Q5U4C9	Katna1	Q9WV86	0.444
DYRK2	Q5U4C9	Katna1	Q9WV86	0.444
DYRK2	Q5U4C9	Katna1	Q9WV86	0.444
DYRK2	Q5U4C9	TP53	P02340	0.55
CREBBP	P45481	KLF1	P46099	0.421
DYRK2	Q5U4C9	JUN	P05627	0.146
DYRK2	Q5U4C9	DPYSL3	Q62188	0.236
DYRK2	Q5U4C9	DPYSL3	Q62188	0.236
DYRK2	Q5U4C9	DPYSL3	Q62188	0.236
DYRK2	Q5U4C9	CARHSP1	Q9CR86	0.15
DYRK2	Q5U4C9	CARHSP1	Q9CR86	0.15
DYRK2	Q5U4C9	CARHSP1	Q9CR86	0.15
LPAR1	P61793	Gna14	P30677	0.372
LPAR1	P61793	GNAI3	Q9DC51	0.493
LPAR1	P61793	GNAO1	P18872	0.373
LPAR1	P61793	GNA15	P30678	0.391
LPAR1	P61793	GNAQ	P21279	0.463
LPAR1	P61793	GNAQ	P21279	0.463
LPAR1	P61793	GNAI1	B2RSH2	0.474
LPAR1	P61793	GNAI1	B2RSH2	0.474
LPAR1	P61793	GNA12	P27600	0.394
LPAR1	P61793	GNA12	P27600	0.394
LPAR1	P61793	GNA12	P27600	0.394
LPAR1	P61793	GNA12	P27600	0.394
LPAR1	P61793	GNA13	P27601	0.39
LPAR1	P61793	GNA13	P27601	0.39
LPAR1	P61793	GNA13	P27601	0.39
Gtf3a	Q8VHT7	RNA Polymerase III	SIGNOR-C389	0.377
Mrps31	Q61733	28S mitochondrial small ribosomal subunit	SIGNOR-C266	0.1
Cenpi	Q8K1K4	CCAN complex	SIGNOR-C365	0.695
Nectin2	P32507	Cd226	Q8K4F0	0.1
Rabggta	Q9JHK4	Rab3a	P63011	0.479
ESR2	O08537	TGFA	P48030	0.149
ESR2	O08537	Tff1	Q08423	0.234
ESR2	O08537	Scn1a	A2APX8	0.1
ESR2	O08537	CDKN1A	P39689	0.175
ESR2	O08537	Scn9a	Q62205	0.1
ESR2	O08537	Scn11a	Q9R053	0.1
ESR2	O08537	Scn10a	Q6QIY3	0.1
PRCC	Q9EQC8	MAD2L2	Q9D752	0.415
TFG	Q9Z1A1	SEC16A	A2AIX1	0.513
TFG	Q9Z1A1	SEC16B	Q91XT4	0.394
Thrsp	Q62264	Mid1ip1	Q9CQ20	0.459
Rorb	Q8R1B8	ARNTL	Q9WTL8	0.363
Tfap2c	Q61312	CRABP2	P22935	0.142
CREBBP	P45481	MEF2C	Q8CFN5	0.686
Tfap2c	Q61312	Sult1e1	P49891	0.1
Tfap2c	Q61312	Ecm1	Q61508	0.172
FRZB	P97401	WNT1	P04426	0.412
FRZB	P97401	WNT8A	Q64527	0.385
HDAC2	P70288	Snai2	P97469	0.512
HDAC2	P70288	Hpgd	Q8VCC1	0.1
HDAC2	P70288	CCND1	P25322	0.407
HDAC2	P70288	CIITA	P79621	0.346
HDAC2	P70288	TWIST1	P26687	0.32
HDAC2	P70288	Znf318	Q99PP2	0.277
HDAC2	P70288	CoREST-HDAC complex	SIGNOR-C105	0.674
HDAC2	P70288	MBD2/NuRD complex	SIGNOR-C337	0.803
HDAC2	P70288	MBD3/NuRD complex	SIGNOR-C338	0.8
HDAC2	P70288	BHC complex	SIGNOR-C353	0.682
CREBBP	P45481	CBP/p300	SIGNOR-C6	0.508
DPF2	Q61103	ESRRA	O08580	0.1
DPF2	Q61103	RUNX1	Q03347	0.1
DPF2	Q61103	NfKb-p65/p50	SIGNOR-C13	0.233
DPF2	Q61103	SWI/SNF complex	SIGNOR-C92	0.584
Prox1	P48437	IFNG	P01580	0.149
Prox1	P48437	Rorc	P51450	0.158
Prox1	P48437	HIF1A	Q61221	0.147
CREBBP	P45481	TP53	P02340	0.914
CREBBP	P45481	MYB	P06876	0.81
CREBBP	P45481	MYOD1	P10085	0.575
CREBBP	P45481	Alox15	P39654	0.1
CREBBP	P45481	CSK	P41241	0.51
CREBBP	P45481	IFNAR2	O35664	0.302
CREBBP	P45481	STAT2	Q9WVL2	0.513
CREBBP	P45481	IRF9	Q61179	0.296
CREBBP	P45481	Insm1	Q63ZV0	0.1
CREBBP	P45481	RELA	Q04207	0.888
KAT6A	Q8BZ21	TP53	P02340	0.591
KAT6A	Q8BZ21	TP53	P02340	0.591
KAT6A	Q8BZ21	CCL3	P10855	0.1
KAT6A	Q8BZ21	RUNX1	Q03347	0.402
KAT6A	Q8BZ21	RUNX2	Q08775	0.205
KAT6A	Q8BZ21	KAT6A/KAT6B	SIGNOR-C54	0.325
KAT6A	Q8BZ21	KAT6A/PML	SIGNOR-C55	0.47
Dlg3	P70175	NMDA receptor_2A	SIGNOR-C347	0.654
Dlg3	P70175	NMDA receptor_2B	SIGNOR-C348	0.669
Dlg3	P70175	NMDA receptor_2C	SIGNOR-C349	0.623
Dlg3	P70175	NMDA receptor_2D	SIGNOR-C350	0.571
Dlg3	P70175	NMDA	SIGNOR-PF56	0.1
Dio2	Q9Z1Y9	MYOD1	P10085	0.153
Nrcam	Q810U4	Ank1	Q02357	0.48
Nrcam	Q810U4	Ank2	Q8C8R3	0.692
Nrcam	Q810U4	Ank3	G5E8K5	0.633
Hoxb13	P70321	AR	P19091	0.354
KAT2A	Q9JHD2	SMAD3	Q8BUN5	0.485
KAT2A	Q9JHD2	SMAD2	Q62432	0.282
KAT2A	Q9JHD2	Slc44a2	Q8BY89	0.1
KAT2B	Q9JHD1	MYOD1	P10085	0.603
KAT2B	Q9JHD1	MYOD1	P10085	0.603
KAT2B	Q9JHD1	NOTCH1	Q01705	0.555
KAT2B	Q9JHD1	NOTCH1	Q01705	0.555
KAT2B	Q9JHD1	SMAD3	Q8BUN5	0.618
KAT2B	Q9JHD1	MEF2C	Q8CFN5	0.505
KAT2B	Q9JHD1	SMAD2	Q62432	0.536
KAT2B	Q9JHD1	P300/PCAF	SIGNOR-C7	0.712
KAT2B	Q9JHD1	NOTCH	SIGNOR-PF30	0.555
JARID2	Q62315	NPPA	P05125	0.1
JARID2	Q62315	MYOG	P12979	0.1
JARID2	Q62315	GATA4	Q08369	0.4
JARID2	Q62315	NKX2-5	P42582	0.399
Rpgr	Q9R0X5	Rab8a	P55258	0.289
INPP5D	Q9ES52	TRAF6	P70196	0.208
FRAT1	P70339	GSK3B	Q9WV60	0.79
FRAT1	P70339	EIF2B5	Q8CHW4	0.231
FRAT1	P70339	GSK3B/Axin/APC	SIGNOR-C110	0.588
EDA	O54693	EDA2R	Q8BX35	0.609
EDA	O54693	EDAR	Q9R187	0.672
DDX17	Q501J6	RNA helicases p68/p72	SIGNOR-C34	0.418
DDX17	Q501J6	DDX5/DDX17	SIGNOR-C40	0.418
BCL2L2	P70345	BAX	Q07813	0.425
BCL2L2	P70345	BAK1	O08734	0.409
Tank	P70347	TRAF2	P39429	0.752
GHSR	Q99P50	Gna14	P30677	0.372
GHSR	Q99P50	GNAI3	Q9DC51	0.307
GHSR	Q99P50	GNAO1	P18872	0.174
GHSR	Q99P50	GNAZ	O70443	0.174
GHSR	Q99P50	Gnal	Q8CGK7	0.188
GHSR	Q99P50	GNAQ	P21279	0.406
GHSR	Q99P50	GNAI1	B2RSH2	0.307
GHSR	Q99P50	GNAS	Q6R0H7	0.201
SEMA4D	O09126	PLXNB1	Q8CJH3	0.737
Atoh1	P48985	Muc2	Q80Z19	0.1
Atoh1	P48985	HES6	Q9JHE6	0.317
RAD50	P70388	BRCA1	P48754	0.792
RAD50	P70388	MRE11A	Q61216	0.1
RAD50	P70388	ATM	Q62388	0.779
RAD50	P70388	ATM	Q62388	0.779
RAD50	P70388	Rint1	Q8BZ36	0.435
RAD50	P70388	MRE11/RAD50/NBS1	SIGNOR-C147	0.914
Celf1	P28659	EIF2S1	Q6ZWX6	0.144
Neurog1	P70660	Neurod2	Q62414	0.165
ARHGEF1	Q61210	RHOA	Q9QUI0	0.799
ARHGEF1	Q61210	RHOA	Q9QUI0	0.799
ERCC4	Q9QZD4	ERCC4/ERCC1	SIGNOR-C50	0.954
Ufd1l	P70362	Cd4	P06332	0.1
Ufd1l	P70362	AMFR	Q9R049	0.1
UPF1	Q9EPU0	Upf-EJC	SIGNOR-C367	0.967
Rpl3l	E9PWZ3	60S cytosolic large ribosomal subunit	SIGNOR-C287	0.769
Hps1	O08983	BLOC-3	SIGNOR-C253	0.692
COPS5	O35864	SMAD4	P97471	0.363
Gata6	Q61169	PLXNA2	P70207	0.138
Gata6	Q61169	MYC	P01108	0.248
Gata6	Q61169	CYP17A1	P27786	0.231
Gata6	Q61169	Cyp11a1	Q9QZ82	0.213
Gata6	Q61169	RARB	P22605	0.188
Gata6	Q61169	HES1	P35428	0.194
Gata6	Q61169	CDX2	P43241	0.324
Gata6	Q61169	SEMA3C	Q62181	0.265
FGF13	P70377	Scn1a	A2APX8	0.165
FGF13	P70377	Scn4a	Q9ER60	0.144
FGF13	P70377	SCN5A	Q9JJV9	0.331
FGF13	P70377	Scn9a	Q62205	0.231
FGF13	P70377	SCN2A1	B1AWN6	0.158
FGF13	P70377	Scn3a	A2ASI5	0.1
FGF13	P70377	Scn11a	Q9R053	0.1
FGF13	P70377	Scn8a	Q9WTU3	0.341
FGF13	P70377	Scn10a	Q6QIY3	0.1
FGF11	P70378	Scn1a	A2APX8	0.15
FGF11	P70378	Scn4a	Q9ER60	0.1
FGF11	P70378	SCN5A	Q9JJV9	0.1
FGF11	P70378	Scn9a	Q62205	0.1
FGF11	P70378	SCN2A1	B1AWN6	0.144
FGF11	P70378	Scn3a	A2ASI5	0.1
FGF11	P70378	Scn11a	Q9R053	0.1
FGF11	P70378	Scn8a	Q9WTU3	0.145
KAT5	Q8CHK4	SRSF2	Q62093	0.38
FGF11	P70378	Scn10a	Q6QIY3	0.1
FGF14	P70379	Scn1a	A2APX8	0.235
FGF14	P70379	Scn4a	Q9ER60	0.15
FGF14	P70379	SCN5A	Q9JJV9	0.168
FGF14	P70379	Scn9a	Q62205	0.1
FGF14	P70379	SCN2A1	B1AWN6	0.247
FGF14	P70379	Scn3a	A2ASI5	0.137
FGF14	P70379	Scn11a	Q9R053	0.148
FGF14	P70379	Scn8a	Q9WTU3	0.459
FGF14	P70379	Scn10a	Q6QIY3	0.1
Gpkow	Q56A08	Dhx16	G3X8X0	0.81
MAP4K1	P70218	MAP3K7	Q62073	0.513
MAP4K1	P70218	LCP2	Q60787	0.732
MAP4K1	P70218	MAP3K1	P53349	0.357
MAP4K1	P70218	MAP3K11	Q80XI6	0.528
MAP4K1	P70218	MAP4K1	P70218	0.1
SMARCC1	P97496	SMARCE1	O54941	0.887
SMARCC1	P97496	SWI/SNF complex	SIGNOR-C92	0.855
BAD	Q61337	TP53	P02340	0.206
BAD	Q61337	BCL2	P10417	0.808
BAD	Q61337	BCL2L1	Q64373	0.864
BAD	Q61337	BCL2L1	Q64373	0.864
BAD	Q61337	BCL2L2	P70345	0.513
EXTL1	Q9JKV7	SHH	Q62226	0.212
KHSRP	Q3U0V1	SRC	P05480	0.16
KHSRP	Q3U0V1	CDKN1A	P39689	0.144
KHSRP	Q3U0V1	DVL3	Q61062	0.1
Foxj1	Q61660	Dnali1	Q8BVN8	0.272
Foxj1	Q61660	Spag6	Q9JLI7	0.316
Foxj1	Q61660	CETN2	Q9R1K9	0.251
Foxj1	Q61660	Efhc1	Q9D9T8	0.23
Foxj1	Q61660	TUBA1A	P68369	0.197
Foxj1	Q61660	Tekt1	Q9DAJ2	0.237
Foxj1	Q61660	Dnah11	E9Q7N9	0.244
Foxj1	Q61660	Dnai1	Q8C0M8	0.24
Foxj1	Q61660	Tekt2	Q922G7	0.204
Foxj1	Q61660	Axonemal_Dynein	SIGNOR-PF66	0.1
Kcnb2	A6H8H5	Vapb	Q9QY76	0.1
Kcnb2	A6H8H5	Vapa	Q9WV55	0.1
TNFRSF14	Q80WM9	TRAF5	P70191	0.58
RIT1	P70426	BRAF	P28028	0.492
Tnpo1	Q8BFY9	PER1	O35973	0.157
Tnpo1	Q8BFY9	FUS	P56959	0.646
Tnpo1	Q8BFY9	NUP153	E9Q3G8	0.415
ARHGEF2	Q60875	RHOA	Q9QUI0	0.756
IRF7	P70434	IFNA13	Q80SU4	0.433
IRF7	P70434	IFNA15	Q61718	0.433
IRF7	P70434	Interferon-type-I	SIGNOR-PF50	0.1
KAT5	Q8CHK4	MYOD1	P10085	0.306
KAT5	Q8CHK4	NOTCH1	Q01705	0.353
KAT5	Q8CHK4	NOTCH1	Q01705	0.353
KAT5	Q8CHK4	NOTCH1	Q01705	0.353
KAT5	Q8CHK4	NOTCH1	Q01705	0.353
KAT5	Q8CHK4	HIST1H4A	P62806	0.1
Brf1	Q8CFK2	TFIIIB	SIGNOR-C393	0.666
Usp13	Q5BKP2	BECN1	O88597	0.42
DVL3	Q61062	CSNK1E	Q9JMK2	0.666
DVL3	Q61062	RAC1	P63001	0.391
DVL3	Q61062	FRAT1	P70339	0.351
DVL3	Q61062	PIP5K1A	P70182	0.1
DVL3	Q61062	PLCB1	Q9Z1B3	0.234
USP9X	P70398	EPS15	P42567	0.161
USP9X	P70398	SMAD4	P97471	0.587
USP9X	P70398	SMAD4	P97471	0.587
USP9X	P70398	SMAD4	P97471	0.587
USP9X	P70398	Smn1	P97801	0.167
USP7	Q6A4J8	MDM4	O35618	0.692
USP7	Q6A4J8	TP53	P02340	0.665
USP7	Q6A4J8	MDM2	P23804	0.704
EXT2	P70428	EXT1/EXT2	SIGNOR-C51	0.55
MED12	A2AGH6	CKM complex	SIGNOR-C406	0.92
PTP4A1	Q63739	CDK2	P97377	0.1
WNT2B	O70283	LRP5	Q91VN0	0.482
WNT2B	O70283	FZD3	Q61086	0.55
WNT8B	Q9WUD6	LRP6	O88572	0.515
WNT8B	Q9WUD6	FZD3	Q61086	0.546
TSLP	Q9JIE6	CRLF2	Q8CII9	0.911
Gtf3c6	Q9D8P7	TFIIIC	SIGNOR-C392	0.865
KISS1R	Q91V45	Gna14	P30677	0.372
KISS1R	Q91V45	GNAQ	P21279	0.426
Hps3	Q91VB4	BLOC-2	SIGNOR-C252	0.604
Lhx4	P53776	POU1F1	Q00286	0.398
Lhx4	P53776	POU1F1	Q00286	0.398
SMARCE1	O54941	SWI/SNF complex	SIGNOR-C92	0.875
NKD1	Q99MH6	DVL3	Q61062	0.655
NKD1	Q99MH6	DVL3	Q61062	0.655
FBXW7	Q8VBV4	MYC	P01108	0.693
FBXW7	Q8VBV4	MYC	P01108	0.693
FBXW7	Q8VBV4	GATA2	O09100	0.332
FBXW7	Q8VBV4	NOTCH1	Q01705	0.544
FBXW7	Q8VBV4	CCDC6	D3YZP9	0.301
FBXW7	Q8VBV4	Dab2ip	Q3UHC7	0.265
FBXW7	Q8VBV4	Znf322	Q8BZ89	0.1
Fbxw5	Q9QXW2	Sec23b	Q9D662	0.1
FBXW7	Q8VBV4	Med13l	Q6JPI3	0.273
FBXW7	Q8VBV4	EGLN2	Q91YE2	0.293
FBXW7	Q8VBV4	NOTCH4	P31695	0.414
FBXW7	Q8VBV4	PPARGC1A	O70343	0.351
FBXW7	Q8VBV4	Med13	Q5SWW4	0.284
FBXW7	Q8VBV4	SCF-FBW7	SIGNOR-C135	0.887
FBXW7	Q8VBV4	NOTCH	SIGNOR-PF30	0.544
CNKSR1	A2A9K7	RAF1	Q99N57	0.664
CNKSR1	A2A9K7	RASSF1	Q99MK9	0.322
IL22RA2	Q80XF5	IL22B	Q9JJY8	0.668
IL22RA2	Q80XF5	IL22	Q9JJY9	0.668
Rnf34	Q99KR6	PPARGC1A	O70343	0.269
FBXO32	Q9CPU7	MYOD1	P10085	0.486
L3mbtl2	P59178	MDC1	Q5PSV9	0.1
L3mbtl2	P59178	RNF168	Q80XJ2	0.139
Mul1	Q8VCM5	AKT1	P31750	0.399
Mul1	Q8VCM5	AKT	SIGNOR-PF24	0.399
Cdca5	Q9CPY3	Wapl	Q65Z40	0.1
